,Return,Volatility,AAPL,VTI
2556,0.2397724680571244,0.25503212813001613,0.502951018634566,0.4970489813654339
1721,0.2398093432583889,0.2550533762586861,0.5031237186379692,0.49687628136203066
2178,0.23984077763463113,0.25507149212421437,0.5032709372753691,0.49672906272463097
1259,0.23988838290715656,0.2550989323632546,0.5034938901121058,0.4965061098878943
622,0.23990334467954888,0.2551075577399039,0.5035639615437038,0.49643603845629625
218,0.23990849414872167,0.25511052651619387,0.5035880783841054,0.49641192161589465
605,0.2400017748116731,0.2551643168710519,0.5040249457165332,0.4959750542834668
1910,0.2400050279916739,0.2551661932334758,0.5040401815438086,0.4959598184561914
82,0.24004512303066686,0.25518932145794243,0.5042279612204772,0.49577203877952286
1352,0.24011401169939134,0.2552290687511048,0.5045505919564514,0.49544940804354864
1486,0.24012647033595866,0.25523625845393877,0.5046089402909362,0.4953910597090639
2726,0.240138066447321,0.2552429507730837,0.5046632491056156,0.4953367508943845
2828,0.2401555033962542,0.25525301460870603,0.5047449126908122,0.49525508730918777
1810,0.24021142842089094,0.2552852974614452,0.5050068299580784,0.49499317004192156
1890,0.2402580467798145,0.2553122143122457,0.5052251607188248,0.49477483928117516
984,0.2402686241829135,0.25531832236719587,0.5052746985515297,0.4947253014484702
2813,0.24029725965611415,0.2553348597601709,0.505408808906175,0.494591191093825
629,0.2403529498861542,0.255367027837739,0.505669626544795,0.494330373455205
2171,0.24035843723096603,0.2553701979076483,0.5056953257799228,0.4943046742200772
256,0.24038918329478146,0.2553879615462761,0.5058393207994338,0.4941606792005663
1137,0.24043946718357215,0.2554170185837926,0.5060748185721238,0.49392518142787617
477,0.24049546482883905,0.255449385193547,0.5063370759482612,0.49366292405173884
2128,0.24053477365909068,0.2554721105992014,0.5065211735229305,0.4934788264770695
2183,0.2405908451573834,0.2555045339416084,0.506783776779697,0.49321622322030295
2251,0.24059206020644394,0.2555052366350976,0.5067894672971639,0.4932105327028361
359,0.24064645020944606,0.2555366957147734,0.5070441954988131,0.4929558045011871
1830,0.24073089870300052,0.25558555595854165,0.5074396985638581,0.49256030143614193
2055,0.24076245949129232,0.2556038212155242,0.5075875092349458,0.4924124907650543
1699,0.24082045152309933,0.25563738990509155,0.507859107049927,0.49214089295007307
2057,0.2408425275908305,0.2556501709550094,0.507962497318768,0.4920375026812321
1061,0.24085066570606636,0.2556548828798626,0.5080006110776287,0.4919993889223713
1999,0.24103927592307126,0.2557641357957778,0.5088839414460512,0.49111605855394874
2618,0.24107719310537784,0.25578611066065704,0.5090615214263318,0.4909384785736682
2295,0.2411119206451901,0.2558062402728633,0.5092241631486303,0.4907758368513697
520,0.24113982549252203,0.25582241743856216,0.5093548517161207,0.49064514828387945
400,0.24115602728883972,0.2558318109760261,0.5094307306315777,0.4905692693684224
1934,0.24130872005053278,0.2559203734708147,0.5101458464698587,0.4898541535301412
470,0.24133271228862302,0.2559342946181064,0.5102582108626689,0.48974178913733113
2529,0.24134568084920402,0.2559418200630091,0.5103189473571061,0.48968105264289397
2362,0.2413716366139634,0.2559568830910743,0.5104405076607401,0.48955949233925994
1783,0.24150444615049693,0.25603398459037513,0.511062503110929,0.48893749688907107
1056,0.2416707270741795,0.25613058252094706,0.5118412572628018,0.48815874273719817
435,0.24168312376067777,0.25613778704237655,0.5118993154625411,0.488100684537459
2538,0.24173264471864622,0.2561665708901321,0.5121312401522081,0.4878687598477919
1772,0.24191022036678678,0.2562698385092254,0.5129628916140737,0.4870371083859263
2190,0.2419178239454436,0.25627426213909593,0.5129985019433703,0.4870014980566296
8,0.24192832670246658,0.256280372707975,0.513047690181303,0.4869523098186969
2301,0.2419468648443831,0.25629115901383914,0.5131345110544722,0.4868654889455279
474,0.2420905578564849,0.25637479624247195,0.5138074777862605,0.48619252221373943
363,0.24210847401300342,0.2563852281941087,0.5138913856751836,0.48610861432481645
2355,0.24224731253631465,0.25646609728654923,0.5145416170671796,0.48545838293282045
2934,0.24227140233783478,0.25648013393850305,0.5146544383850801,0.48534556161491993
2707,0.24234110754031554,0.25652075827016246,0.514980893246148,0.4850191067538519
2540,0.2423628466987224,0.2565334304747083,0.5150827056458667,0.4849172943541333
2898,0.24238811954006392,0.2565481640773095,0.5152010675703043,0.4847989324296957
1515,0.2424630533560416,0.25659185885456814,0.5155520099334804,0.4844479900665196
1622,0.24248663497105646,0.2566056125797823,0.5156624512288136,0.4843375487711864
2294,0.24249260294013833,0.25660909356262407,0.5156904014025185,0.48430959859748146
2608,0.24257743817125693,0.25665858603728103,0.5160877157004882,0.48391228429951183
330,0.24272322518028594,0.25674368103792944,0.5167704893828571,0.48322951061714303
1985,0.2427693788436427,0.2567706321200497,0.5169866438049473,0.48301335619505265
2640,0.24277869696724025,0.2567760740364755,0.5170302839729145,0.4829697160270855
495,0.24284168962570518,0.2568128685345495,0.5173253015445676,0.4826746984554325
2771,0.24284194256113334,0.25681301629677283,0.5173264861333375,0.48267351386666246
633,0.24301073969552706,0.2569116626936592,0.5181170246167793,0.4818829753832207
2387,0.24303471694041873,0.256925681159171,0.5182293187909776,0.48177068120902244
1550,0.24308135754892193,0.25695295417312775,0.5184477537546124,0.4815522462453875
1023,0.24312515904255513,0.2569785721335557,0.5186528921088484,0.48134710789115154
163,0.2431259287110792,0.2569790223300097,0.5186564967469836,0.4813435032530164
2009,0.24315595989193536,0.25699658943766274,0.5187971437091212,0.4812028562908788
609,0.24317024975857274,0.257004949287645,0.5188640683612524,0.4811359316387477
2220,0.24326191633034833,0.2570585885436461,0.5192933763165924,0.4807066236834076
1744,0.24326935635042937,0.2570629430678287,0.5193282206414843,0.4806717793585156
2278,0.24332597908980763,0.2570960881232539,0.5195934055611052,0.4804065944388947
1296,0.2433509916244103,0.25711073225505204,0.519710548374239,0.48028945162576103
1793,0.2434045512771656,0.25714209533949905,0.5199613877431355,0.48003861225686445
2437,0.2435311715759929,0.25721627014398085,0.5205543967380301,0.47944560326196994
1836,0.24357891544952937,0.25724424945935725,0.5207779986938021,0.4792220013061979
1727,0.24359496087349103,0.2572536538670195,0.5208531452605396,0.4791468547394604
2268,0.24362861816509493,0.2572733829448477,0.5210107746205219,0.478989225379478
191,0.24364030605844733,0.2572802347825569,0.5210655132837025,0.47893448671629746
2445,0.24367889285031477,0.25730285815733844,0.5212462292895361,0.47875377071046377
1043,0.24373984894194486,0.2573386044175457,0.5215317088766565,0.4784682911233435
1525,0.24388731127159186,0.2574251197061103,0.5222223286959006,0.47777767130409954
851,0.24394575007574687,0.25745942086225104,0.5224960189085738,0.47750398109142617
2150,0.24397553092319854,0.25747690435724135,0.5226354934681664,0.47736450653183365
2358,0.24402150460662353,0.2575038986774573,0.5228508049786584,0.4771491950213415
503,0.2440365902130425,0.25751275765892906,0.5229214563701234,0.47707854362987656
2181,0.24407189174619331,0.25753349066968934,0.5230867863123674,0.4769132136876327
2994,0.24408981183914294,0.2575440165765698,0.5231707126370316,0.4768292873629683
2318,0.24409544136002784,0.25754732341535713,0.5231970777345128,0.4768029222654871
2118,0.24412075850074574,0.2575621959700001,0.523315647129071,0.47668435287092903
499,0.244306730804795,0.25767149574923637,0.5241866231899701,0.47581337681002994
1428,0.24431479828506814,0.2576762391794088,0.5242244061395636,0.47577559386043633
1846,0.24431814611691147,0.25767820765044314,0.5242400852559049,0.47575991474409507
2243,0.2445329082827816,0.25780454426385546,0.5252458947296111,0.47475410527038886
370,0.24453732949355714,0.2578071463372929,0.5252666008705892,0.47473339912941087
877,0.24463702476583063,0.257865834573345,0.5257335101557054,0.47426648984429454
690,0.2446575397747449,0.25787791442162156,0.525829589417318,0.47417041058268194
983,0.2447246724679155,0.25791745166428337,0.5261439962799644,0.4738560037200355
1089,0.24477774556759124,0.25794871676972814,0.5263925569435084,0.47360744305649155
2770,0.24484694144938982,0.25798949052310266,0.5267166264702451,0.4732833735297549
1771,0.2448470060544204,0.2579895285973995,0.5267169290391429,0.47328307096085714
2262,0.24486741107475465,0.2580015546146706,0.5268124931841597,0.4731875068158404
540,0.24495778417493014,0.25805483017667746,0.5272357433407059,0.4727642566592941
312,0.24499244577058546,0.2580752689488514,0.52739807622249,0.4726019237775099
2493,0.24503515598769574,0.2581004579315904,0.5275981037311507,0.47240189626884926
1021,0.24506852111108654,0.25812013874017015,0.5277543647609363,0.47224563523906377
781,0.2450786132372237,0.2581260922574424,0.5278016298648129,0.472198370135187
2511,0.24510510007586797,0.258141718528817,0.5279256773809521,0.4720743226190479
1975,0.24515273767701723,0.25816982747612444,0.5281487816244134,0.4718512183755867
2497,0.24518117139946008,0.2581866077743276,0.52828194710675,0.4717180528932499
2754,0.24519435311788196,0.2581943877269807,0.5283436818970226,0.47165631810297737
770,0.24525858832462707,0.25823230617178466,0.5286445187750077,0.4713554812249922
2400,0.2452852006794878,0.25824801868657454,0.5287691541293223,0.4712308458706776
303,0.2453069006460807,0.2582608321532785,0.5288707829794962,0.4711292170205038
1290,0.2454284260785294,0.2583326130090681,0.5294399308587696,0.4705600691412304
881,0.24544105567996138,0.2583400750292366,0.5294990798840085,0.4705009201159915
982,0.24546727124163872,0.25835556541403754,0.5296218569112691,0.4703781430887308
1499,0.2455414568854014,0.25839941006383355,0.529969295311358,0.47003070468864205
2457,0.24554235815291017,0.25839994281019696,0.5299735162754879,0.4700264837245121
2620,0.2455491034843104,0.2584039300944875,0.5300051071201703,0.4699948928798297
1935,0.24562286467511077,0.25844753917065366,0.5303505576523825,0.46964944234761746
1194,0.2456279936672933,0.2584505720457665,0.5303745785915776,0.46962542140842245
1326,0.2456333106208858,0.2584537161366582,0.5303994798225413,0.4696005201774587
1024,0.2456504524411952,0.25846385315153264,0.5304797612128591,0.469520238787141
2344,0.24566685548300055,0.25847355397905947,0.5305565826342606,0.46944341736573936
1008,0.24574031403559465,0.2585170060450127,0.5309006158014832,0.4690993841985168
2999,0.24576150156265972,0.258529541393739,0.5309998447106355,0.4690001552893644
928,0.24578505213721338,0.25854347614680173,0.531110140632179,0.46888985936782096
2360,0.24579641726281465,0.25855020133566503,0.5311633676563772,0.4688366323436228
1862,0.24581163015737356,0.2585592039120833,0.5312346151845805,0.46876538481541946
1640,0.24581452673417978,0.2585609180937619,0.5312481809091631,0.46875181909083685
2596,0.24581553821003777,0.2585615166858265,0.5312529180191484,0.4687470819808516
2840,0.2458670395245319,0.25859199862297805,0.53149411743999,0.46850588256001
639,0.24588800244371406,0.25860440781061544,0.5315922944285879,0.4684077055714121
501,0.24592667049388067,0.2586273006287881,0.531773390996644,0.468226609003356
2635,0.24592928840821732,0.2586288506611297,0.5317856516433481,0.4682143483566519
1211,0.24593921860394347,0.25863473035599804,0.5318321583681086,0.4681678416318914
2716,0.24607751923688995,0.25871664446592424,0.5324798706235403,0.4675201293764597
762,0.24615447533478418,0.25876224576140383,0.5328402840697722,0.46715971593022787
886,0.2462278117607564,0.2588057161070163,0.5331837452735265,0.4668162547264734
857,0.24623901764172867,0.25881235961738036,0.5332362264971044,0.4667637735028955
1924,0.24633587682971114,0.258869796704616,0.5336898533661275,0.4663101466338725
2111,0.24638467035666892,0.2588987400319008,0.5339183712313242,0.46608162876867576
2395,0.2464804580251022,0.25895557680338477,0.5343669797838784,0.4656330202161217
389,0.24648604600340776,0.2589588932124759,0.5343931503223243,0.4656068496776757
2763,0.24651224877998645,0.2589744453481053,0.5345158674723097,0.46548413252769033
778,0.24658239491556852,0.2590160877093049,0.5348443873837497,0.4651556126162503
2800,0.24659547195673895,0.25902385228666597,0.5349056319323134,0.4650943680676864
1787,0.24664137133301775,0.2590511087477708,0.535120595435365,0.46487940456463495
1325,0.24674861875700602,0.25911481625463223,0.5356228741986699,0.4643771258013299
2141,0.2467734346333515,0.2591295615985916,0.5357390959895312,0.4642609040104687
209,0.24678193222633546,0.25913461113913033,0.5357788933136656,0.46422110668633443
2659,0.24678819598997268,0.2591383333834566,0.5358082288010493,0.4641917711989506
1558,0.24681686193374666,0.25915536939336103,0.535942481860492,0.464057518139508
1973,0.24694528966429546,0.2592317186544913,0.5365439557166956,0.46345604428330456
2940,0.24695669328425796,0.2592385000207418,0.5365973630240133,0.4634026369759869
573,0.24698871969709782,0.2592575468474075,0.536747354384515,0.46325264561548496
283,0.24711057797363947,0.25933004226234474,0.5373180610939511,0.4626819389060488
1987,0.24719920692161376,0.2593827924520354,0.5377331427502382,0.46226685724976185
1926,0.2472553412602265,0.2594162126943264,0.5379960403111199,0.4620039596888801
321,0.2473043130089818,0.259445375061194,0.5382253928539313,0.46177460714606866
508,0.24736535900368825,0.25948173598733343,0.5385112934899153,0.4614887065100846
600,0.24744176781983548,0.2595272606609992,0.538869143816318,0.46113085618368194
444,0.24749486814711888,0.2595589066615281,0.5391178319966692,0.4608821680033308
557,0.24749562230559202,0.2595593561653634,0.5391213639955849,0.4608786360044151
1203,0.24763811794272048,0.25964431391771314,0.5397887229840962,0.4602112770159038
1060,0.24764712244134085,0.25964968422425805,0.5398308943320226,0.46016910566797736
846,0.24765678565254895,0.25965544761439785,0.5398761506710066,0.46012384932899336
351,0.24768086852505652,0.25966981228170916,0.5399889395378165,0.4600110604621836
13,0.2476844415732734,0.25967194361490703,0.5400056734244952,0.4599943265755048
237,0.2477542554097244,0.2597135941697273,0.5403326370580276,0.4596673629419724
2192,0.24781636891599582,0.25975066099409744,0.5406235372396301,0.4593764627603699
15,0.24782374507675653,0.25975506342863613,0.5406580824880569,0.4593419175119431
1454,0.24786906975768863,0.25978211828298736,0.5408703544834035,0.4591296455165965
578,0.24802190099878887,0.25987338293434287,0.5415861188712047,0.4584138811287954
2102,0.24805115833826302,0.2598908608868919,0.5417231416521929,0.4582768583478071
384,0.24810137931064852,0.25992086721955404,0.5419583447644329,0.458041655235567
1519,0.24811827736235478,0.2599309649851079,0.5420374844975626,0.4579625155024374
2032,0.24816229358861133,0.25995727109643807,0.542243628522914,0.457756371477086
128,0.24823214721143014,0.25999902873403374,0.5425707784905035,0.4574292215094966
177,0.24827780508435193,0.2600263290216327,0.5427846109453399,0.4572153890546601
1829,0.2483362653579886,0.26006129185172894,0.5430584017074185,0.4569415982925815
314,0.2484307940242802,0.26011784379915553,0.5435011138942121,0.4564988861057879
911,0.24850028389070736,0.26015943042218814,0.5438265602580808,0.45617343974191915
873,0.2485606970056045,0.2601955947703411,0.5441094968873209,0.45589050311267926
833,0.24858377334089335,0.26020941106406426,0.5442175717735931,0.45578242822640697
650,0.2486115870010968,0.2602260654545869,0.5443478332785364,0.45565216672146347
1204,0.24864133713640058,0.2602438815048294,0.54448716400195,0.45551283599805
1930,0.24866881386516157,0.26026033806546406,0.5446158475341836,0.4553841524658163
962,0.2486696704016504,0.2602608510986285,0.5446198590066491,0.4553801409933507
338,0.24874947407952253,0.26030865849748547,0.544993608707464,0.455006391292536
826,0.24874999010345672,0.26030896767959616,0.544996025435567,0.45500397456443303
2861,0.24875654400882793,0.26031289459043905,0.5450267197624072,0.45497328023759276
1146,0.248779364432694,0.2603265687616629,0.5451335961222421,0.4548664038777579
1684,0.24882076746383647,0.2603513810729161,0.5453275016027282,0.4546724983972717
925,0.24893350936483288,0.2604189674270346,0.545855513003835,0.45414448699616505
1311,0.24899854398508517,0.2604579686268762,0.5461600938265493,0.45383990617345077
2697,0.24900760696893662,0.2604634045221348,0.5462025390821228,0.45379746091787715
1396,0.24900768102210827,0.26046344893939205,0.5462028859001077,0.4537971140998923
2651,0.24906113956318465,0.2604955170378047,0.5464532517261705,0.4535467482738294
890,0.24917519089888168,0.26056395651540337,0.5469873956870874,0.4530126043129126
724,0.2491845169255378,0.26056955426562367,0.5470310728679573,0.4529689271320426
2892,0.24919251420901617,0.26057435463735584,0.5470685270603839,0.4529314729396161
894,0.2492358978164336,0.2606003984192952,0.5472717083012102,0.45272829169878975
2642,0.24930758349628068,0.26064344253510663,0.547607438459393,0.45239256154060703
1040,0.2493543946745061,0.2606715574615755,0.5478266722631857,0.4521733277368143
2425,0.24937366566181143,0.26068313324589043,0.5479169253183308,0.4520830746816692
1966,0.24937907530258588,0.26068638289858187,0.547942260637139,0.45205773936286103
1431,0.2493988443001939,0.26069825904851607,0.5480348460559873,0.45196515394401265
1555,0.24952253399432903,0.26077258708835654,0.5486141299613105,0.45138587003868935
553,0.24955582208773094,0.2607925971396621,0.5487700302315915,0.45122996976840846
247,0.24965767799601607,0.26085384148920865,0.5492470585624013,0.4507529414375987
2570,0.2497837113187114,0.260929658772325,0.5498373185341986,0.4501626814658015
2452,0.2498877007353599,0.2609922446940234,0.550324338862041,0.44967566113795904
231,0.24989991871500875,0.26099959982172066,0.5503815601124907,0.4496184398875093
2153,0.24991814165066245,0.26101057056901006,0.5504669047598824,0.44953309524011775
464,0.24994067166139103,0.26102413543395137,0.5505724210091795,0.44942757899082053
753,0.24997958767122533,0.2610475689229082,0.5507546788627056,0.44924532113729443
2433,0.24998358404980575,0.2610499755753522,0.5507733953597221,0.44922660464027786
2756,0.25006252680348345,0.2610975236176007,0.5511431130388474,0.44885688696115256
942,0.2500844855838256,0.26111075234607234,0.5512459540081108,0.44875404599188917
1159,0.25009775053833433,0.2611187441880989,0.5513080786233061,0.44869192137669384
1124,0.2501251428683699,0.26113524883166667,0.5514363668855565,0.44856363311444347
1845,0.25012935206741155,0.26113778515519986,0.5514560800983361,0.4485439199016639
1736,0.2502354019258289,0.261201701654294,0.5519527502257268,0.4480472497742732
1334,0.25024164263502713,0.2612054638057974,0.5519819777407725,0.44801802225922743
2762,0.2502551735019502,0.26121362108750135,0.5520453477206918,0.44795465227930825
715,0.25029911050343795,0.2612401122560058,0.5522511207075846,0.44774887929241536
2005,0.25036723670634287,0.261281197325006,0.5525701805383132,0.4474298194616868
136,0.2504413129316592,0.26132588362469783,0.5529171064919499,0.4470828935080501
1189,0.25044145259252626,0.26132596788749224,0.552917760574677,0.447082239425323
325,0.2504523344292618,0.26133253346699853,0.5529687241810256,0.4470312758189743
2156,0.25046481865807535,0.2613400662111431,0.5530271923733243,0.44697280762667563
58,0.25048688996306384,0.2613533845488853,0.5531305603365058,0.44686943966349424
640,0.25050631361498815,0.2613651062200835,0.5532215283756867,0.4467784716243134
1395,0.2505411209502768,0.26138611386134164,0.5533845438092757,0.4466154561907242
1667,0.25057269429101214,0.26140517222568627,0.55353241326803,0.4464675867319699
2406,0.2506214198197401,0.26143458882560444,0.5537606126727409,0.44623938732725915
1636,0.25067673172084715,0.26146798880629785,0.5540196584591192,0.4459803415408808
546,0.25068219493876437,0.261471288166331,0.5540452446992084,0.4459547553007916
175,0.25068842475217884,0.2614750505798512,0.5540744211853289,0.44592557881467104
368,0.2507221794910568,0.2614954379618516,0.5542325069264012,0.44576749307359875
1832,0.2508252346256782,0.26155769906223353,0.5547151516710951,0.4452848483289049
2988,0.2508490064169027,0.26157206455915544,0.554826483630911,0.445173516369089
1389,0.2508993125977233,0.2616024695748037,0.5550620858052994,0.44493791419470063
490,0.2509459422448939,0.2616306580258148,0.5552804694330193,0.4447195305669807
1685,0.25095494296439563,0.261636099733197,0.5553226230819563,0.44467737691804365
1206,0.2510025132741631,0.26166486335835215,0.5555454121753584,0.44445458782464164
2803,0.25102489647048715,0.2616783993838242,0.5556502408393055,0.4443497591606945
1279,0.251105096195453,0.26172690946005733,0.5560258453729647,0.44397415462703527
2260,0.2511220824359546,0.2617371858739935,0.5561053981263554,0.4438946018736446
839,0.2511740507442908,0.2617686302767341,0.5563487846495135,0.44365121535048646
271,0.2512027670873056,0.26178600846943106,0.5564832737469644,0.4435167262530357
802,0.25124911902133673,0.2618140633930541,0.5567003567428648,0.4432996432571352
1645,0.25126736458757765,0.26182510812397547,0.5567858073775417,0.44321419262245837
2875,0.2513094373665078,0.2618505794637061,0.5569828495309473,0.44301715046905266
2980,0.2513285551316109,0.26186215500355947,0.5570723849906916,0.44292761500930844
1820,0.25136541270415097,0.26188447426530126,0.557245002432355,0.44275499756764497
1528,0.2514234964431834,0.2619196538472871,0.5575170297456874,0.44248297025431266
184,0.251443420106442,0.2619317229081866,0.5576103395201311,0.44238966047986894
449,0.25144421155844615,0.2619322023622112,0.5576140461782408,0.4423859538217592
1931,0.2515147721684269,0.2619749534367706,0.5579445072243081,0.442055492775692
1353,0.25152262888373195,0.2619797143930915,0.5579813030847615,0.44201869691523854
2908,0.25157734103040563,0.26201287263873657,0.5582375400026017,0.44176245999739827
2290,0.2516572580134869,0.2620613193510071,0.5586118203529952,0.4413881796470048
903,0.25167630504707217,0.2620728682040298,0.5587010245512692,0.44129897544873087
1637,0.2516827514551059,0.2620767770766228,0.5587312154289099,0.44126878457109014
333,0.2517699709998365,0.2621296738445306,0.5591396963362758,0.44086030366372414
588,0.2517908448980495,0.2621423361563612,0.5592374564072393,0.4407625435927607
526,0.25179158246518474,0.2621427835912148,0.5592409107028744,0.4407590892971256
666,0.25179451711819334,0.26214456387078494,0.5592546547521864,0.4407453452478136
2634,0.2518362704037847,0.2621698953758481,0.5594502006018757,0.4405497993981244
1193,0.2518839041079071,0.26219879967549875,0.5596732865941404,0.4403267134058596
1605,0.2519289011644493,0.26222610911218763,0.5598840242050955,0.4401159757949045
1432,0.2519383434508438,0.26223184041191244,0.559928245872681,0.440071754127319
421,0.25206815016063244,0.262310652719993,0.5605361779911109,0.43946382200888917
2780,0.25209842591142057,0.26232904056262407,0.5606779703633517,0.43932202963664846
2869,0.2521083246207406,0.26233505298217863,0.5607243296258,0.43927567037420007
1447,0.2521258972130698,0.26234572706006715,0.5608066284784432,0.43919337152155674
720,0.2521312544174521,0.2623489813229585,0.5608317182185215,0.43916828178147843
