,Return,Volatility,AAPL,COST,AXP
458,0.2590286947352264,0.2838357312937286,0.5210005304496637,0.06777129794854252,0.4112281716017937
735,0.22263195014345266,0.28394622818191007,0.29436727275938673,0.1387551104684815,0.5668776167721318
701,0.26956096053426026,0.28409843591605605,0.5788682223048199,0.06294424754995499,0.35818753014522514
873,0.24601000021642547,0.28441797243058076,0.4465154079259353,0.07975976493448034,0.4737248271395843
394,0.20179438350831427,0.28449359509291733,0.14571149289228527,0.2179055422216068,0.6363829648861079
423,0.27281178858097926,0.28450691088656155,0.5968320184916148,0.061245174253289555,0.3419228072550956
58,0.25595589309249134,0.28467699418552156,0.5058981297710953,0.06555250494268035,0.4285493652862245
380,0.24805025101333467,0.2849712069422258,0.46032926735020674,0.07352012816538031,0.46615060448441303
819,0.2280741922138368,0.28500001560031324,0.33396678234976823,0.11650554254003592,0.5495276751101957
907,0.25252158756426923,0.2850746971508543,0.48710500189006617,0.0669715406712064,0.4459234574387274
694,0.2655809285915223,0.2855130796513249,0.5617564298804928,0.05508059622122446,0.3831629738982828
975,0.18703448175307616,0.285546417350387,0.032360410762116223,0.29037563295558916,0.6772639562822946
261,0.20603694386321944,0.2855619896414803,0.18057922903442442,0.19241758568438258,0.6270031852811929
344,0.24223757922583344,0.2856494899211441,0.42672260613726887,0.07958589703846237,0.49369149682426877
924,0.315941418344695,0.28583584981853966,0.7720938652587354,0.16717664985275038,0.06072948488851436
635,0.2439581021229632,0.28597624917652176,0.43821251619467927,0.07464832635992703,0.48713915744539377
966,0.31256848222401706,0.2867479719824252,0.767317370379478,0.14070198967610303,0.09198063994441902
35,0.3100654460462748,0.2868149974204907,0.7603931925980459,0.12793961205463755,0.11166719534731646
229,0.31680288952145097,0.2870865977212055,0.7793667604394934,0.16160837614991114,0.05902486341059542
480,0.18680014903458947,0.28745332727935574,0.036242013457885434,0.27995336707091595,0.6838046194711986
803,0.27731688048351205,0.28782627672626915,0.6291170325334944,0.0438362952079238,0.32704667225858186
430,0.2742956826222734,0.2879880655205639,0.614416892199139,0.04135198913900585,0.3442311186618552
59,0.19379119600355643,0.28802235117728375,0.09404158268632884,0.23725419933913017,0.668704217974541
172,0.29226958700040645,0.2880652951648351,0.699018002156031,0.06194530611411364,0.23903669172985517
118,0.24317956884425182,0.28825846135298466,0.4395439495159941,0.06357949128180863,0.49687655920219725
794,0.24481646310156915,0.28848719719610255,0.45020772202659715,0.05942713818994038,0.4903651397834625
955,0.20352605981051217,0.2887242120404593,0.17073596810649375,0.18551725587933562,0.6437467760141706
592,0.2566584167479258,0.28874896859112276,0.5210499352706786,0.04222846742006734,0.436721597309254
954,0.2894783499956101,0.2895216081699008,0.691393072590934,0.047516884741336245,0.2610900426677297
626,0.2951628583007545,0.2899165940782194,0.7170656851402687,0.05623739429532581,0.2266969205644055
398,0.29248476481779023,0.289978553235976,0.7059420558923154,0.050150424738095375,0.24390751936958924
963,0.20670614160185238,0.2903220635881851,0.19875094137019608,0.16258416557326663,0.6386648930565374
73,0.32506074511409644,0.2904838378539397,0.8097782023110957,0.18829761134925702,0.001924186339647451
296,0.29223490719609146,0.2906415762026404,0.7069264127472243,0.04546331921730908,0.2476102680354666
108,0.29439631809124794,0.29076268773261144,0.7165340475126307,0.04909243877192668,0.23437351371544257
883,0.186445800445245,0.29090212960383915,0.043687550514367894,0.26098299708667533,0.6953294523989568
828,0.26576202446357133,0.2913054818260362,0.5788046558060225,0.02229655289418714,0.39889879129979045
736,0.2830584788491206,0.2914073911493802,0.6674614805333755,0.027356579827677877,0.3051819396389466
24,0.20977403509844772,0.2916136028334712,0.22465838675611952,0.14273997985166773,0.6326016333922126
629,0.2723425988513064,0.29170357973498307,0.6148775137988127,0.019449591150620636,0.3656728950505666
888,0.2511800438553186,0.29183333217444846,0.4974022292194304,0.03159576982024223,0.47100200096032735
531,0.19898457576883918,0.2918631427640208,0.1452029546131968,0.1887814202373243,0.6660156251494789
211,0.32425127476554266,0.291991658214858,0.8155737158760586,0.16780319790448842,0.016623086219452906
72,0.3153581291548598,0.29228807664547474,0.7966541324355504,0.11088549793176691,0.0924603696326827
474,0.23892029057028358,0.29230400278541535,0.42367303442436716,0.050190738478101904,0.5261362270975309
185,0.2625114812843609,0.29238876343748055,0.5639013148375693,0.017764417844714237,0.4183342673177164
420,0.31432003760017285,0.29292541392797644,0.7961191194335315,0.10083262876207821,0.10304825180439017
97,0.2492803661211108,0.29312768188999627,0.48951279675581,0.027276008056192638,0.4832111951879974
204,0.23823861393122775,0.2935310100848706,0.4225755947375065,0.045109255923841136,0.5323151493386523
672,0.2584647125908577,0.29366106022822946,0.5445617530214711,0.013722477453549818,0.441715769524979
154,0.2362314151721303,0.2937681106138794,0.4104289297178906,0.04830752835335455,0.5412635419287549
987,0.2654286121623698,0.2938725036940497,0.5839743954941006,0.008186797305781271,0.40783880720011817
441,0.28340275508113155,0.29426938134863895,0.6774174512317549,0.010771287989211774,0.3118112607790333
292,0.29081553309789215,0.294472161628758,0.7123590258837709,0.019161537140826083,0.26847943697540294
714,0.23012496789610615,0.2945499606756397,0.37287194373604104,0.05926692223681588,0.5678611340271431
911,0.2096364680895437,0.2945730126660523,0.2316315112575758,0.12705883195571538,0.6413096567867088
404,0.2552545823321975,0.2949394297648649,0.5294965616966556,0.009953823792954314,0.46054961451039006
226,0.2536803207420173,0.29494239588963717,0.520329828684026,0.0117289385157301,0.4679412328002439
562,0.26294488998884086,0.2951094987019707,0.5736217953175065,0.002615562657517312,0.42376264202497627
379,0.2576117847367008,0.2952393379406623,0.5438794556585222,0.005957150272764181,0.4501633940687136
21,0.2844923470210396,0.295705462878903,0.6867619562129992,0.003431677095250542,0.3098063666917503
1,0.2515675279439147,0.2957903075559264,0.5101132057502411,0.009862210502040654,0.48002458374771834
904,0.25294301999815405,0.2961085553123718,0.5190623909207494,0.0063966882520410375,0.4745409208272095
700,0.2515613071704959,0.29664867758497154,0.5123161466217114,0.005307961638133086,0.4823758917401555
32,0.2408889210891627,0.29696015324802116,0.4481403302160184,0.02148087752701404,0.5303787922569676
267,0.21406278388691216,0.2975178559298065,0.2710551314949853,0.09426276469145096,0.6346821038135636
432,0.3053203275674642,0.2980626612525657,0.7835761139122488,0.02978174632573223,0.18664213976201893
801,0.20216317856960175,0.2981916378251154,0.18649249908191326,0.13879163789142704,0.6747158630266596
556,0.17975793723680064,0.2983463208728894,0.01066358038559713,0.2564676345895001,0.7328687850249027
705,0.23479907198682076,0.29838720022579374,0.4131857681806944,0.027317195005014786,0.5594970368142909
418,0.2065982020150298,0.2986305416221816,0.22037562895677204,0.11737523107013727,0.6622491399730907
554,0.23058866746520684,0.29877457408394453,0.38682961824890016,0.035811875715939155,0.5773585060351607
507,0.1854584927676714,0.29885120849269,0.058838883947362565,0.21952153752137818,0.7216395785312593
996,0.3029206232824656,0.2991980420964191,0.7779360605622937,0.015512705674065133,0.20655123376364112
603,0.21630698507987134,0.30021204465987356,0.2938363618423595,0.07194541675273572,0.6342182214049048
604,0.18357849157354422,0.30030003252895954,0.04776285037436922,0.2219042107882167,0.730332938837414
213,0.3203221190279517,0.3011900903964608,0.8442054318393527,0.0673043416698909,0.08849022649075652
882,0.3278456158924356,0.30123565340067215,0.8624545390323951,0.11088623363332413,0.02665922733428078
426,0.23767129775955692,0.3012974994010174,0.43896861311607843,0.005626558674716995,0.5554048282092046
90,0.23180977645196635,0.30251534795815244,0.4043428758005472,0.013243882060546263,0.5824132421389066
364,0.31663310198177724,0.30257529707021724,0.8382145046390728,0.039910764344479564,0.12187473101644769
321,0.20875630560146183,0.3031763392352988,0.24795225104306412,0.08436532586713955,0.6676824230897963
664,0.1775359362867925,0.30373202810504657,0.0079471553272325,0.2381504892683259,0.7539023554044417
730,0.20244627209346186,0.30406667339832344,0.20420701690418677,0.10574515885592192,0.6900478242398913
864,0.22557922798787797,0.3042550124250831,0.3675703754231157,0.02127316569120682,0.6111564588856774
913,0.19370479622633172,0.30471857868118624,0.14000919873882534,0.14268897962472862,0.7173018216364462
382,0.211049708353535,0.30506463447839294,0.26925534669003026,0.06558711748035734,0.6651575358296123
153,0.18788572719671592,0.3062114448885676,0.09875825632955848,0.16425777901172206,0.7369839646587194
942,0.19300991766446854,0.30623080002036424,0.1387257818396473,0.13784463250822798,0.7234295856521248
329,0.3230106867491698,0.306356591551351,0.8708137127643981,0.041960903560595106,0.08722538367500679
502,0.329874178855482,0.30773831259733736,0.8933061615121666,0.06981455684171413,0.03687928164611932
125,0.21560881040776592,0.3110142494750529,0.3164361327717186,0.018414709091789452,0.6651491581364919
122,0.19081407409656415,0.3118883934229248,0.13686143805962303,0.11807253377420245,0.7450660281661746
12,0.3245078346671899,0.31212386226290373,0.8958471943789794,0.007036880054703575,0.09711592556631704
858,0.18483003057883954,0.3133126903359461,0.09387609582906246,0.14140356271739773,0.7647203414535398
962,0.1967140019974885,0.3156692965861123,0.19159578574394814,0.06990544089589987,0.738498773360152
285,0.1833065107852326,0.3158061891710214,0.08849059768949713,0.13602080969880642,0.7754885926116966
91,0.1844579374073012,0.3176696730535234,0.10256833927688545,0.11970313587052998,0.7777285248525846
755,0.17977369266359597,0.31903089833486775,0.06892156728048693,0.13796297031460003,0.793115462404913
543,0.19737231393634797,0.323145567520928,0.21544308886570873,0.028393775597638535,0.7561631355366527
192,0.1717820297391496,0.3242806590776788,0.018008096548881358,0.15589443389406554,0.8260974695570531
365,0.18203643765787691,0.33561189529997876,0.12993754206454997,0.0379590101497306,0.8321034477857194
492,0.18475004538952874,0.33977620235844513,0.16135370454182724,0.0030905062363845333,0.8355557892217882
220,0.17949239308184373,0.3444875961378334,0.13230317063887953,0.005832758709105378,0.861864070652015
746,0.17998189993051422,0.3451202035548507,0.13768800077342314,0.00011794021426082107,0.862194059012316
