,Return,Volatility,BND,VUG,VOO,VGIT
699,0.086863717401333,0.10411676881271047,0.19357247405933406,0.13235924613595682,0.3573351142554122,0.3167331655492969
2931,0.08613950763935477,0.10413030713447226,0.3828801101806191,0.1641453378144206,0.30173871508405076,0.15123583692090958
2916,0.0894489452847192,0.10414428807033844,0.26869608522048205,0.2535900787627723,0.21648557531891757,0.2612282606978279
417,0.09349057581619732,0.10423718900485453,0.10595282318084721,0.37222120466422526,0.10073446004663297,0.42109151210829465
1555,0.08808115605153156,0.10427279123139309,0.10135221994416921,0.14900679245697268,0.34941007018816406,0.40023091741069416
573,0.0888530129372792,0.10427535907160633,0.07722569342325403,0.17142769901256694,0.32736233315572316,0.4239842744084559
2878,0.08454544503807417,0.10437008006868541,0.3547770401449706,0.09291998488903946,0.3832358472401387,0.1690671277258513
1208,0.0834718834961059,0.10439126636517995,0.4344839487136773,0.08086439796908217,0.38679570563193266,0.09785594768530798
1714,0.09252922146355559,0.10443934373750996,0.033229308989321964,0.3030586011652309,0.18674787487373917,0.47696421497170793
1758,0.08863922132835156,0.10445678410818185,0.27325901579699985,0.2162781244672858,0.2586991757385687,0.25176368399714566
1042,0.09001845915309169,0.10445860590367011,0.13367628004480156,0.2278554342587425,0.2606811820619394,0.37778710363451656
200,0.08796020413404086,0.10446230866711478,0.27990100182553246,0.19210628627954068,0.2845381491491096,0.24345456274581737
2281,0.08788331979183701,0.10448209193578249,0.20721676680724319,0.1666806131967636,0.3202967977819387,0.3058058222140545
2483,0.0847401961119012,0.10449412219013023,0.13040011816661612,0.03508345349993068,0.4700217513522769,0.36449467698117627
2274,0.08513152544531749,0.10453728618087063,0.3658203687627535,0.11398030827814996,0.36005884545186245,0.16014047750723417
302,0.08353417482187458,0.10454588635454583,0.45239432192998164,0.08616166392997832,0.37965605483444376,0.08178795930559628
829,0.08611459544873484,0.10454849048476174,0.4039719671389759,0.16216643880733891,0.3033761260099777,0.13048546804370756
2327,0.08822341627533475,0.10455486535035692,0.3458555246295127,0.2223035864119422,0.2443417720159955,0.18749911694254962
487,0.08316469880463348,0.10456673832537777,0.27140866253103446,0.01805255881812538,0.47348915684479626,0.23704962180604386
912,0.08991455872862254,0.10457303789547495,0.30777798382971855,0.2766774013491487,0.18851915413539838,0.2270254606857344
1008,0.09128141600990852,0.10457366671409733,0.2488901100372543,0.31368193318897913,0.1536538809347688,0.2837740758389977
2094,0.0887809631127805,0.10458575911671503,0.2421826594923697,0.20924936170844938,0.2704353365970618,0.27813264220211914
2326,0.09147186230614662,0.10464110274943776,0.32731584494141935,0.34938248710716663,0.10504174310578732,0.21825992484562678
1747,0.09155092578818472,0.10465902531521376,0.447856569141103,0.40409009823133063,0.02864287964428889,0.11941045298327752
1058,0.09164913563912812,0.10469176584947702,0.4035907025628505,0.3878333503577133,0.052736324725032396,0.1558396223544037
2026,0.08951143003926168,0.10470284456373927,0.21049248450277816,0.2255340861746765,0.25644986319910107,0.30752356612344434
1803,0.08990401124363967,0.10472466698577927,0.3862787892655178,0.3019527595314311,0.1519701476536147,0.15979830354943655
2414,0.0882460669568796,0.10472756660541106,0.2768840346609311,0.19668861996333464,0.28110151264054833,0.24532583273518596
633,0.09461237133815058,0.10485615801421785,0.10916675179811619,0.4103038459118439,0.059987980161024336,0.4205414221290156
2231,0.08471760340062257,0.10486987150646485,0.12467193674252111,0.02644488639795039,0.4815093881516424,0.3673737887078862
2267,0.08738732269752361,0.10487166151218412,0.44366890610315873,0.21823927028084913,0.23873284284620716,0.09935898076978508
1999,0.08743050665628581,0.10491117146953893,0.38310602557523826,0.19717580166279022,0.26931974783002516,0.15039842493194627
496,0.08899231645917735,0.10491143992184603,0.2541853805033147,0.21451302626573823,0.2648818725397027,0.26641972069124437
1394,0.09125693962365512,0.10493034155174595,0.4477869911327588,0.3829055697051608,0.05418169116449553,0.1151257479975848
380,0.09342711121444161,0.10494264241082321,0.2561186231793759,0.40449285004779734,0.05179934583474346,0.28758918093808333
2086,0.08850564217125301,0.10496327562424851,0.19039320688249062,0.17562782244880165,0.31455671169307053,0.31942225897563725
2643,0.08877253544430569,0.10498224517691407,0.15744051432722067,0.1759517876528547,0.3177038712434383,0.34890382677648635
1541,0.08743767163572905,0.10502273128196976,0.01872194877143937,0.09193673640873369,0.42254338365806426,0.4667979311617626
482,0.08982188052601567,0.10503357111173178,0.22320866958831434,0.23479787005163422,0.24643613278373291,0.2955573275763187
2017,0.09453836271708219,0.10504199126319778,0.12312671388373729,0.4065741162929249,0.06377591648500303,0.4065232533383348
2340,0.09003396257296722,0.10507549412172666,0.2168028360514802,0.2403403270876064,0.24119130574520467,0.3016655311157087
1352,0.09010854824466,0.1050807461373705,0.2552273313340857,0.25553566967410707,0.22025848426061628,0.26897851473119094
2797,0.08937772785783647,0.10510846534953257,0.0924793795628027,0.17870898650155453,0.3217958561098553,0.40701577782578746
320,0.09200869276767971,0.10512237378187397,0.3121920980208868,0.3557905543535844,0.101853339265131,0.23016400836039771
1275,0.0886818547091413,0.1051317231554807,0.42907922210598504,0.25859289292522863,0.1971553427925106,0.11517254217627572
11,0.09089950194222672,0.10513383199606684,0.3775463701105211,0.331840283029283,0.12142687656583537,0.16918647029436065
2506,0.09210793362583335,0.10516282365879188,0.19535368136067455,0.3174294716928893,0.15798076604502023,0.32923608090141604
1194,0.08969170190434461,0.10516321641854126,0.2973389188792447,0.25101613226362,0.221018307008039,0.2306266418490963
1470,0.08562255620115833,0.10518893673273996,0.09183441965783896,0.04341935946999734,0.4682010559312316,0.39654516494093206
2545,0.09167385874002422,0.10521967368379959,0.009741191273451943,0.24440374975411636,0.2579418106722793,0.48791324830015254
1816,0.08860947504247361,0.10524193112754635,0.17835800917722477,0.1705989240798307,0.32260249245058914,0.3284405742923554
46,0.08935035988694753,0.10525397405696367,0.20450953862943533,0.20607839189382648,0.2810894834966044,0.30832258598013373
2941,0.09195979478557993,0.10525520962911583,0.26302390306851414,0.33211049855441255,0.13468199146263715,0.27018360691443616
981,0.08807732153661016,0.10528496520598704,0.22912894681065216,0.16459088692721396,0.3239984092884459,0.28228175697368796
531,0.0935835355489926,0.10534678560662332,0.03879014475193828,0.32919119239069466,0.16119518858874804,0.47082347426861904
463,0.08670431210128862,0.10536737407819653,0.11941237927788839,0.0839835737994717,0.42291064195538713,0.3736934049672528
1392,0.09344549474251809,0.10539524726955976,0.20943565110986123,0.3762523313804344,0.09119567655276907,0.3231163409569353
678,0.08903279171983425,0.1054239614445892,0.30123498414155214,0.22068195155019607,0.2553251939565236,0.22275787035172825
2253,0.08594159924461689,0.10548858894463284,0.23216338606339562,0.0849492259410063,0.4107245013029518,0.2721628866926464
927,0.09129406473139318,0.1055474559703063,0.383634371397485,0.34167377816274386,0.11164632716064754,0.16304552327912358
2422,0.08307711440165214,0.1055598437084922,0.45167944073506366,0.051831441874905675,0.4212366582049066,0.07525245918512395
1111,0.0858247045129647,0.1056420274450595,0.47406809661536836,0.15459966369521577,0.30829178772449733,0.0630404519649185
1657,0.08925623800326783,0.10565819911609375,0.2113168115745853,0.19630308746872208,0.2929934884972966,0.299386612459396
1201,0.090339581509325,0.10571809421794166,0.5209745296674999,0.35409230887528836,0.08163719629448188,0.04329596516272968
538,0.09075131760541855,0.10572428515752055,0.26888771374556164,0.2722299997220382,0.2032917208984645,0.25559056563393556
2166,0.09292630511970634,0.10577850067583085,0.3183956025285567,0.3837183124855326,0.0726759315708125,0.22521015341509834
336,0.09421198630954568,0.10578404875587286,0.12186923523015397,0.37191617317180997,0.10697406741717491,0.39924052418086114
1108,0.09438612182915186,0.10586405280681303,0.19394595498681624,0.40268394046556133,0.0650037341071446,0.3383663704404778
941,0.08508037913669804,0.10587624452411652,0.44798052782282954,0.11408721754522183,0.35645987837541476,0.08147237625653375
2371,0.09504665015949831,0.10591718858518241,0.1617471404609771,0.4214211073221914,0.04715594893908779,0.3696758032777437
2853,0.08814781903674122,0.10591912904795019,0.23599537668981965,0.15687855125321676,0.33462293594775594,0.2725031361092076
1579,0.09095640616216402,0.10597890785163054,0.1932683678026987,0.25074901945332484,0.23642346914462642,0.31955914359934995
2512,0.09183824017254809,0.10600796823799895,0.2894377992771768,0.31859921188971924,0.1505901401468827,0.24137284868622136
872,0.08795041437806723,0.10601916073774487,0.3212635624716642,0.17381152503214695,0.30725053462412605,0.19767437787206274
209,0.09401614870285858,0.10603673490650015,0.03548479134690623,0.3310134862598448,0.16274185581891998,0.47075986657432894
214,0.08634563315921902,0.10604315635423658,0.42435894457291756,0.1483448878158231,0.32305254861944643,0.10424361899181285
1537,0.08756916276244854,0.10607198978676771,0.3061320032490851,0.15387039491138504,0.33091132497584336,0.2090862768636864
2440,0.09215642288604883,0.1060720603951334,0.2354571524584847,0.31191573915500537,0.1642735322562609,0.288353576130249
2766,0.08870339356939622,0.10608038033432304,0.2779404018755161,0.18714992336600378,0.2978055211306617,0.2371041536278183
1330,0.09269038345033186,0.10617139756974103,0.07785612959513921,0.28344890323970806,0.21260867981312428,0.42608628735202847
2369,0.09167010547334743,0.10619435546003729,0.2869322383884395,0.30622355940158813,0.16563163830871028,0.24121256390126197
1258,0.09255866753451487,0.10620176203473583,0.21944352915970763,0.32076354290114506,0.156678693136233,0.3031142348029143
2606,0.092588641099747,0.10621196890912858,0.2769223892202928,0.3419353182282413,0.12671117603775026,0.2544311165137157
2628,0.09175595028862765,0.10621252029258092,0.34076367699793936,0.32920528663860044,0.1338891480885541,0.19614188827490608
2495,0.09079147154546059,0.10622369470186974,0.3279072570612063,0.28330522816507675,0.18677513126381842,0.2020123835098985
722,0.09124270513472002,0.10623630282468854,0.2024891381267908,0.2596165700795888,0.22684919657820934,0.311045095215411
617,0.08928293661265635,0.10627400269236377,0.29705477509072137,0.21145811169571732,0.26995958420300104,0.22152752901056025
148,0.09086191563724058,0.10634156434024429,0.3519561714773899,0.292316875199706,0.17454787805267094,0.18117907527023322
273,0.09185818025557403,0.10635361593394435,0.36337167637497925,0.33903104222284774,0.12091541160550316,0.17668186979667
2806,0.08999503380159458,0.10642220634067907,0.38388889974843643,0.2665550547927691,0.1999048210741913,0.14965122438460318
2197,0.08488846776347239,0.10645052933920153,0.4342975397757518,0.09204132275514776,0.38454852279877505,0.08911261467032547
2731,0.09620796177310799,0.10645550681570624,0.048015678178600606,0.42520970157234295,0.05660520977720948,0.47016941047184696
1322,0.09245178255365588,0.10654902349756365,0.27197438639384836,0.32620345679498414,0.14657993209975212,0.2552422247114154
232,0.09129780438670132,0.10655980748459065,0.26548392663728665,0.275143515944093,0.20440465686925274,0.25496790054936763
2569,0.08802455523002482,0.10656180127873734,0.3434986077175773,0.173043887518112,0.3081175279363315,0.17533997682797922
2847,0.09004708952450326,0.10658912760322037,0.24030699536746744,0.21658455564404036,0.27201682707907116,0.2710916219094211
1442,0.08966128757614801,0.10662616571670275,0.13380072685240946,0.17050506939844237,0.3337095343031085,0.3619846694460397
528,0.09101790683350129,0.1066347881822182,0.1319415320046546,0.2215169836577955,0.27805589626661437,0.3684855880709355
2837,0.09134796964954175,0.10667037767900521,0.17964446868730732,0.24760593138373252,0.2445802823602282,0.3281693175687321
667,0.09244731727679761,0.10670721444404349,0.14912646844453853,0.28229578462678667,0.20937515581708158,0.3592025911115932
465,0.09404300226078156,0.10671266510228199,0.33752714572801296,0.4199800235660018,0.033722221479091034,0.20877060922689425
16,0.08513391196369058,0.10673375136179253,0.2530708752480306,0.04098943541945964,0.46119290697819404,0.24474678235431568
1650,0.0865276307466265,0.10673884117155173,0.4414333063300596,0.14734059095611104,0.3253818089880557,0.0858442937257735
1508,0.09458377666723075,0.10681575514565331,0.12986022705187458,0.36599240657517423,0.11786032031041367,0.3862870460625375
254,0.09581555229516824,0.10683606663327785,0.06461114464709733,0.4016645406658286,0.08379667645915409,0.44992763822792003
1145,0.08654779902779362,0.10684994042823344,0.29885942963794393,0.10035153622797893,0.39321153405343273,0.20757750008064424
582,0.08936186775410633,0.10695434772520361,0.0016348610498257102,0.12087026674748871,0.4018324911470908,0.4756623810555948
1742,0.09140540227270316,0.10696121983269265,0.1930409408251307,0.24778273293966335,0.24436662530182282,0.3148097009333832
1215,0.09294787097572242,0.10703028190599183,0.23873606472533437,0.32483391978663095,0.15402625788821037,0.2824037575998243
1957,0.0858064683867493,0.10705456785918598,0.34606396628553554,0.08492106410970168,0.4053983514836495,0.16361661812111344
993,0.09067865807831824,0.10705688004664964,0.22041037061108404,0.22542037521761465,0.2666192765358993,0.28754997763540185
434,0.09414127690110446,0.10707735690601579,0.226744777142756,0.37231164304734093,0.10198767314650023,0.2989559066634029
965,0.08705357424453852,0.10708600464270661,0.33401966892841456,0.12450156622760325,0.36433341593654783,0.17714534890743444
1661,0.09157238102764449,0.10710033303658523,0.18512970169491103,0.24911416309013354,0.24437145558658788,0.32138467962836764
974,0.09535158699816866,0.1071613253413441,0.07964876108260753,0.3766043619212368,0.11242190071882273,0.4313249762773328
2240,0.083795234242231,0.10716330781599219,0.37142937580265295,0.022649164300863917,0.46933401412738013,0.1365874457691031
688,0.08981322801374989,0.10716617656376602,0.04455915885149864,0.14313817028527728,0.37468778897743554,0.43761488188578873
278,0.08285498366956323,0.10717109235861287,0.4998768454958678,0.031622061327759333,0.44435508080034286,0.024146012376030066
1733,0.09277842881797882,0.10719398113325802,0.36841313980458407,0.36145963566363337,0.09911141204551421,0.1710158124862684
1574,0.08477343907014162,0.10722027134161992,0.46272369848075684,0.0833195173411278,0.39407673522673176,0.05988004895138356
718,0.09483278153913675,0.10722601004541532,0.25093479405283453,0.4095447990720592,0.057776805591564104,0.28174360128354226
2549,0.09128756818800957,0.10723546334618832,0.33672918877448194,0.2844339311735088,0.18936494038337945,0.1894719396686297
1156,0.0940635207095002,0.10726344675060459,0.32765618362543414,0.40234146316627145,0.05770417842892112,0.21229817477937324
122,0.09592889386843018,0.1072836443017797,0.09690781933260299,0.4057800663605629,0.07815572311713907,0.41915639118969505
1696,0.09194444363733069,0.10730849649420382,0.27019640103402404,0.28684046579484995,0.1944399688958131,0.24852316427531293
1738,0.09052879825769454,0.1073268968372746,0.4123400323361036,0.27902134074298274,0.18704657955551743,0.12159204736539618
2839,0.09268141403584125,0.10740295690509209,0.42278610596773714,0.3743053475680351,0.07919201090839895,0.12371653555582904
1722,0.08844805575729382,0.10741420844325235,0.500905390351409,0.22779622742917308,0.23337542291491725,0.03792295930450061
2834,0.08851493301269285,0.10747465434444392,0.15010486117369606,0.11698721544644632,0.39403534236784077,0.33887258101201684
2339,0.09549135200377222,0.10748075773104654,0.09839038952353188,0.3809182512193599,0.10724763511114971,0.4134437241459585
1924,0.09324115052895078,0.1075060109360002,0.15023187935727242,0.2979406111389879,0.19560523805801733,0.3562222714457223
437,0.08841268074449253,0.10751148167942678,0.28531678379326164,0.15058943361571372,0.34353355160907806,0.2205602309819466
2640,0.09425690174462523,0.10751623431735247,0.1484768627662275,0.3406082252410994,0.14800452664919245,0.36291038534348063
1119,0.08991256273693066,0.10752295073410745,0.2066876538321259,0.18262405639582763,0.3171768585646553,0.2935114312073912
2846,0.09678527104675637,0.10754174005859816,0.1053840902306102,0.443165103039227,0.03578347975698631,0.41566732697317654
2578,0.09098995624415154,0.10756807297830902,0.1655145417891308,0.21086781272322686,0.2907316327745774,0.332886012713065
2776,0.0929007372294004,0.10760523597715521,0.05344033477843671,0.25445262531309076,0.25390295670585733,0.43820408320261506
1848,0.09143865780949209,0.1076263666984692,0.29806331930081836,0.26856714608937066,0.21320585475927437,0.22016367985053661
2884,0.08918854687453491,0.10764766456199729,0.2320048467301528,0.16060913929401188,0.33906706781805374,0.2683189461577815
50,0.09230760986298102,0.1076770510394473,0.18529191757974334,0.2664272512519742,0.22789795409112001,0.32038287707716256
1838,0.09098939824546642,0.10768269861389689,0.22705112070755396,0.22665044661801828,0.2675056205130489,0.27879281216137886
2918,0.09255533816901935,0.10771691909491081,0.36279002982455166,0.3367686911330547,0.13014311122557123,0.17029816781682255
2494,0.09155633859749622,0.10772546476012018,0.44564602081870675,0.32619144708300063,0.13228654051952485,0.09587599157876767
54,0.09176224445849838,0.10773663587089981,0.34095258598121186,0.2944331878591931,0.18014473715609416,0.18446948900350096
2432,0.08922469907288721,0.1077759426898802,0.29656670822467607,0.17888276247855034,0.31274687280024505,0.21180365649652844
37,0.08769195943746984,0.10779927983747314,0.09126750767298,0.06779768687101329,0.4542310602974009,0.3867037451586058
247,0.08636477090264826,0.10797433644256142,0.49578241060314715,0.13660550724980802,0.33621276577112175,0.031399316375922984
635,0.09165055906050563,0.10802151341620732,0.4384981789088949,0.32039189267257184,0.14109233320957335,0.1000175952089601
1192,0.09227944358972755,0.10804781437776727,0.00543890873407192,0.20887142076247509,0.3107014944716158,0.47498817603183713
1766,0.09501547738450725,0.10805053032829337,0.37557407046471747,0.44756115388274864,0.004329825647566984,0.17253495000496705
2757,0.09254329556808287,0.10805828831011405,0.10480818853219669,0.24449525521784277,0.2620788829058676,0.38861767334409286
1226,0.08916217279833083,0.10809894827790162,0.3194752608262012,0.17738813885755458,0.3133398604998028,0.18979673981644155
683,0.0923359181775635,0.10810687923284056,0.21091546711806933,0.2662167781534521,0.2274931438943529,0.2953746108341257
1478,0.09484872351838328,0.10811400985281294,0.2518699123222452,0.38791287031806504,0.08662976348604695,0.27358745387364264
1718,0.08755154489542695,0.10813110296115902,0.2469584065973078,0.0971214599038976,0.4083269614473736,0.2475931720514209
1524,0.09321870283729762,0.1081330643786152,0.013583211045422594,0.24584187519876557,0.2696294023088565,0.4709455114469553
2350,0.09795485895829407,0.10815184189765628,0.06575878859675383,0.4716635355875995,0.009763202550632706,0.452814473265014
1638,0.09200231167445391,0.10815369490409134,0.48170702695477025,0.3504996370980605,0.10263349226646047,0.06515984368070887
157,0.08313659850658162,0.10818084870320041,0.44324055630107845,0.0052804858250298245,0.4839327419486618,0.06754621592522984
2531,0.09304982082377214,0.10820061602367588,0.02537918812930169,0.24069270135235868,0.27453886779607617,0.45938924272226345
1982,0.09169827216212256,0.10821705150144534,0.26759977580048105,0.2562210460591328,0.23303380347750038,0.24314537466288577
2264,0.08703568337541093,0.10827577632045536,0.1532015947326626,0.052112758030237155,0.4669742391188183,0.327711408118282
2961,0.09644994352415485,0.1082846101179315,0.17446680360090272,0.43095691845053474,0.0464997670347245,0.34807651091383807
4,0.09005701247698782,0.10828472542496884,0.07713072587471156,0.13878381484643665,0.3814519870349382,0.4026334722439136
2866,0.08673488986594964,0.10832992656271162,0.43250595757994004,0.12135187741868392,0.36208606600076393,0.08405609900061205
886,0.09576727193117372,0.10837551420913835,0.14551145281170855,0.38651867032067855,0.10053771662048563,0.36743216024712716
950,0.09101199149972257,0.1084324787291833,0.24781196209691905,0.21849988776036935,0.2777787553708521,0.2559093947718594
1396,0.09061617562377752,0.10844541063416571,0.14831274469980268,0.1745453877077271,0.33630261069036593,0.34083925690210426
1704,0.08839071442554336,0.10845546716724627,0.45432041881835017,0.18685057852151243,0.2889777869343915,0.0698512157257458
1577,0.0909738649271792,0.10846775843087048,0.2667743301193691,0.22219365391214269,0.2718383960246055,0.2391936199438828
2895,0.09193084032150242,0.10847231690965327,0.14209444524587705,0.22225119066545052,0.284828416909419,0.3508259471792534
804,0.09183263262898661,0.10849927093475038,0.33554373596594345,0.27849687971533205,0.20214514942661782,0.18381423489210666
2040,0.09196144127360968,0.10850880764909215,0.05983750698850623,0.20085631571143753,0.3165364759945139,0.4227697013055423
913,0.09502346482266255,0.1085088726717273,0.3555135552560988,0.42676852272913357,0.03276390430025948,0.18495401771450817
7,0.09142366853765173,0.10851165728940826,0.15709926667319007,0.20611045627017843,0.3012180803551722,0.3355721967014594
1808,0.08710614475687972,0.10858428144008797,0.039634842665000475,0.022746097615535508,0.5107740365928815,0.42684502312658257
2693,0.09135720083516659,0.10861765976406978,0.43090872621339715,0.2914417446114901,0.17723075320925102,0.10041877596586161
1002,0.09224968396542119,0.10862271699129986,0.3082061582424522,0.28335116464287663,0.200402499620543,0.20804017749412826
869,0.09410890946037791,0.10866955514026136,0.23328212274815527,0.3349743962995903,0.15107613056605157,0.28066735038620294
390,0.08891440069488364,0.1086755723060174,0.17028384366712387,0.11428535520881855,0.40044101360762546,0.3149897875164322
1955,0.08931670135873289,0.10869216567777194,0.3231406430044782,0.17264382248316226,0.32088465735835486,0.18333087715400467
346,0.0923728603293142,0.10872053666987078,0.07920972341354238,0.21735804911814438,0.2975594339153258,0.40587279355298744
2977,0.08985685926630434,0.108768098556712,0.31832449165976506,0.18978944247436297,0.30308074189754924,0.1888053239683227
2597,0.0952499635014251,0.10877485463667748,0.034685637255406285,0.3209754886180141,0.1870828211737622,0.45725605295281735
638,0.09301508589427972,0.10878221931991651,0.2248055091741618,0.28361137928613467,0.20991114901697636,0.2816719625227272
2682,0.08998963353848574,0.10879349161992312,0.20681995619576396,0.1607896377614132,0.3468718736300341,0.2855185324127888
1643,0.09151516941757065,0.10885096314047449,0.2918908700057167,0.2434446972180841,0.24749552697263147,0.21716890580356774
339,0.09257604054415026,0.10886221981533056,0.48644627399484985,0.3606434201635056,0.09408330870725874,0.05882699713438571
2827,0.09000523071869816,0.10887383402494075,0.2431977594516572,0.17027141278760968,0.3330816343167385,0.25344919344399464
1091,0.08616119437598765,0.10888669859796736,0.15965572382828522,0.01405321781335005,0.5095361731816473,0.31675488517671735
375,0.0899073453258543,0.10888814447978627,0.07778370291247005,0.12232416436184945,0.4019692914839112,0.3979228412417693
2639,0.09542555022509908,0.10890009881195009,0.35611405462014417,0.4359692167512718,0.02409165441834233,0.18382507421024158
2160,0.09471596169311161,0.10894838381176468,0.0011676303248392412,0.285929646440858,0.23012868014520754,0.4827740430890953
2959,0.09151285180110375,0.10899761187320402,0.2128474388073018,0.21576373621978923,0.2871466034700281,0.2842422215028809
1264,0.08935047512044277,0.10900030661066336,0.18437362752486947,0.1275379364440841,0.3861938564203114,0.30189457961073524
1271,0.0911417738253832,0.1090007597960003,0.26559284720181753,0.21741687115828406,0.2797224316532302,0.23726784998666822
2692,0.0899049183967875,0.10900158611162224,0.30142833558522014,0.18164708222478926,0.3149454036654882,0.20197917852450234
1755,0.0973054702921134,0.10900522656673242,0.04505264367467415,0.4103551948017165,0.08621337039698303,0.45837879112662633
2913,0.09244674973944031,0.109009173093385,0.2621474805546704,0.267580385103377,0.22479484963087823,0.24547728471107433
1450,0.0939408360768296,0.10901996761853615,0.254499905759878,0.3268461087822443,0.1596072879145181,0.25904669754335974
89,0.08872462780086565,0.10902890774069951,0.30976891642705406,0.14037345266051873,0.3589897810211703,0.19086784989125685
1259,0.09232344841866812,0.10903059307171475,0.2997618795984403,0.27457403378703094,0.21303045699067205,0.21263362962385682
1988,0.08997559534772649,0.10903148550129138,0.36783922910591094,0.20520345711710658,0.2818447662470241,0.14511254752995847
111,0.09128508745740153,0.10906313495825491,0.40988100309692876,0.27071162727203807,0.2049047281862419,0.11450264144479137
238,0.0905588144080848,0.10912503622688696,0.28745210937308435,0.19943922086048876,0.297628592775415,0.21548007699101204
2703,0.09199912793289057,0.10915208409848548,0.19985770040703152,0.22758721625615266,0.2762344117962966,0.29632067154051916
891,0.09282471615827906,0.10918522860349038,0.29852175519127244,0.2912809112394416,0.19533302768108696,0.2148643058881991
2296,0.0891055644816718,0.10919302463120185,0.33437675189279065,0.1586713596335018,0.33716351668734296,0.16978837178636474
1054,0.09457412156876996,0.10924463289381053,0.36975544481204553,0.392419333956303,0.07389184114718798,0.1639333800844635
2849,0.09316022712595447,0.10925631188572246,0.2111431264071962,0.2749378318557238,0.22322691063322594,0.290692131103854
337,0.09283739082169898,0.10936055257150727,0.2928403425499098,0.2860080383294621,0.2026601395512628,0.21849147956936524
695,0.09266473528897562,0.10939741263373196,0.3188571038959251,0.28702138429649776,0.19882743936292696,0.19529407244465022
1532,0.0893258590016829,0.10940744709465912,0.14547726970413644,0.1089737461408781,0.4120649771056082,0.33348400704937736
1972,0.09509818955727799,0.10944124857609998,0.024945895179050562,0.29710029806338667,0.2178151839919793,0.46013862276558337
468,0.0867970791789282,0.10946336257543736,0.4524411762273789,0.10896196953443897,0.3783749256956462,0.060221928542535934
2187,0.09298932057538978,0.1094856712762282,0.2605855070040846,0.27877242386533596,0.21480483952189217,0.24583722960868729
2298,0.09449085365287464,0.10948678470031686,0.08009021043771883,0.285851789077475,0.2253464134631673,0.4087115870216389
1044,0.09462685138783138,0.10952049691987781,0.13567734023581793,0.3066579565328627,0.1968767737253116,0.3607879295060078
145,0.08706344369479892,0.10954758990079522,0.33403252819236096,0.07960251025543473,0.4240843280885219,0.16228063346368238
175,0.0929625507545571,0.1095708663857619,0.29349418042420966,0.28674817162540905,0.20276583627530828,0.21699181167507303
462,0.0975068499386921,0.10960114506306684,0.08694111568346757,0.41758279284175537,0.07686946489976153,0.4186066265750156
266,0.08854893557083188,0.1096071525267569,0.39217980285978626,0.14892533464108884,0.3430520007660495,0.11584286173307545
943,0.09217537759244296,0.10965891851479188,0.48257368693582015,0.3225478002974496,0.14128446636605207,0.05359404640067816
63,0.0862785589259717,0.10966760550452843,0.2638363400154817,0.031232919087469592,0.4839442609577634,0.2209864799392853
1765,0.09373233060120431,0.10967369549242299,0.5337819237754341,0.41448326917515244,0.031092660267541965,0.02064214678187157
2289,0.09392747118490213,0.10969738135353038,0.2516697832725426,0.3099238641370205,0.18207877262395877,0.2563275799664782
2717,0.09152112773140056,0.10973675442114798,0.27153703951232977,0.21889512306229594,0.2809146487728571,0.22865318865251716
1184,0.09298355152834423,0.10974851519542496,0.20659288689753344,0.25594090831591676,0.2470657627552926,0.2904004420312572
1024,0.09282626805892016,0.10985522928746587,0.39550089623722134,0.31121563887560205,0.1653132874644179,0.12797017742275862
2663,0.08401030814903983,0.10993999038789654,0.4558297531985359,0.007478745828351907,0.48832191748572124,0.048369583487391024
445,0.09186292124491914,0.10994721831677073,0.19041781919283066,0.20354153669552763,0.3073208172576565,0.29871982685398524
1499,0.09019116216885438,0.10994748821213687,0.06866232833714066,0.11077187355842652,0.42017782221729016,0.4003879758871426
654,0.09516136570317064,0.10999046099987723,0.3575713166339606,0.3956651663874047,0.07524647957213826,0.17151703740649657
2134,0.09210087392563529,0.10999766735051769,0.03148033818554237,0.17004381828252918,0.3597574946581871,0.43871834887374134
2424,0.08909049631262768,0.11002181761440483,0.31138850557896247,0.1352777276086594,0.36895583790965447,0.1843779289027238
532,0.09269152162518181,0.1100597473220081,0.30388618704125697,0.26862895343876475,0.2240532581169963,0.20343160140298197
2294,0.08753468479301238,0.11006585154871718,0.2862070862684216,0.07270687833941332,0.4391859605501433,0.20190007484202172
990,0.08920695708978264,0.11010283209873838,0.07029259488181051,0.07411033732554054,0.4600825367798049,0.39551453101284406
1831,0.08839977568022198,0.11011633541098903,0.1872143831988946,0.07473704085900555,0.4477989294554537,0.29024964648664625
2096,0.09402561293827862,0.11012548024999007,0.3162836923627319,0.3266382624817629,0.15837993605690778,0.19869810909859734
1166,0.0911680941664109,0.1101268898493109,0.32877805173226504,0.21563197397174316,0.2800196392824694,0.17557033501352232
2924,0.09316846699626391,0.11012894339635998,0.009157305066672566,0.2022443307058911,0.327278458582188,0.4613199056452482
1683,0.0931607880657134,0.11014786442765917,0.19787453968275084,0.2519679668972115,0.25423996584143027,0.2959175275786073
2410,0.08625170409914062,0.11015075989605784,0.22515229171389098,0.011956311862468873,0.5107344015025634,0.2521569949210767
569,0.09225950230936102,0.11018401545749926,0.22571064862370982,0.22427771720310727,0.28200319619682646,0.26800843797635654
1734,0.0922488321175893,0.11018753790778453,0.28314954373073314,0.24156631251380392,0.25683579602605633,0.21844834772940658
2740,0.0879415374758217,0.11025046135417518,0.2898653313286689,0.08440399836437841,0.4271270341360951,0.1986036361708577
