,Return,Volatility,AAPL,AMZN,GOOGL
1134,0.1946978962775892,0.3085259141566658,0.2167322529293965,0.3578293051316195,0.42543844193898406
585,0.19295591903639525,0.3085340279435488,0.20843923589134464,0.36490151682097244,0.426659247287683
1133,0.18127098801752467,0.30853525118264463,0.10548530781098556,0.3807538097542139,0.5137608824348006
1117,0.20337972054925318,0.3085374812590393,0.24988192457157124,0.31712128394929856,0.4329967914791303
971,0.21254429942632583,0.30853753107944615,0.2431969214745634,0.2463320536244566,0.5104710249009801
2353,0.2044834457003374,0.30853792014399606,0.252705653157559,0.31101790048704964,0.4362764463553912
363,0.21260094081351993,0.30854064772926043,0.23941034978204007,0.2433948020026975,0.5171948482152624
178,0.1848575208146991,0.3085407515932306,0.15674629371185958,0.38901051277786947,0.45424319351027104
2711,0.20002547036246326,0.30854973803232494,0.23979526384680744,0.33466494577702566,0.42553979037616696
1553,0.2042256455338465,0.30855219427869895,0.1569044625072138,0.24894194536028316,0.594153592132503
2685,0.19890606848740922,0.30856268449647484,0.1281709822151551,0.2682637172352867,0.6035653005495583
955,0.1894242989028235,0.30856755981158807,0.09353590400906847,0.3137698095948491,0.5926942863960825
861,0.19073188539193978,0.3085681018521528,0.19777643075421872,0.37388084899948515,0.42834272024629616
481,0.21002967312032217,0.3085724796685406,0.26104960811164496,0.2764469500313554,0.46250344185699965
237,0.18091598847904003,0.3085772163248956,0.09894185268999292,0.3789556925764144,0.5221024547335925
1680,0.18601299828884382,0.3085816650147309,0.16801315691487098,0.3881678825434942,0.4438189605416349
1929,0.1937474821407533,0.3085891580302884,0.1058520675878033,0.29070169229586584,0.6034462401163309
270,0.190120728531797,0.30859197225192136,0.1952335268069806,0.3766067714638875,0.42815970172913187
157,0.18873333833728412,0.3085949709242319,0.0907333768888496,0.3169000169521441,0.5923666061590063
2918,0.21164774687844856,0.3085954293769129,0.21263845204623258,0.23242472009011123,0.5549368278636562
2844,0.1877848942836563,0.30859571091758753,0.18097284378935297,0.383993869932563,0.435033286278084
1360,0.20500978841560805,0.30860650090275055,0.25688824655796755,0.31000020649837073,0.4331115469436617
2762,0.19255973962499426,0.3086111221275356,0.10092145841365086,0.29600691905245313,0.603071622533896
1821,0.20905657173217587,0.3086207723554269,0.2638346080609166,0.2853484635736196,0.4508169283654639
607,0.18076404152631198,0.3086251685631662,0.0913686732199035,0.3750007288797498,0.5336305979003468
2255,0.18406711815756555,0.30862855692193303,0.08277052308972309,0.3453563991282997,0.5718730777819772
431,0.21333504312494322,0.3086318504609598,0.25362608170412515,0.2475700156358012,0.4988039026600737
2689,0.1822034146690044,0.30863762618865503,0.1385133440157167,0.39604980225045033,0.46543685373383287
2061,0.18749332182392722,0.3086391269094197,0.18096686609217855,0.38610009569756304,0.4329330382102584
421,0.18182533124176145,0.30864069570075336,0.13465174971718305,0.39620873837150244,0.4691395119113144
723,0.20886214676146256,0.3086413462507724,0.18429487357382238,0.23366741972306898,0.5820377067031086
2146,0.2133769875261825,0.3086456849632396,0.2556610743981127,0.24862468861405695,0.49571423698783046
2745,0.17997470526751025,0.3086550629682437,0.10341290995373557,0.3887522720892332,0.5078348179570311
996,0.21304254994346053,0.3086633366284033,0.22384758407013763,0.22981147162396734,0.5463409443058951
2976,0.19386322825033125,0.30866517288377315,0.21793099628223478,0.36467019184323884,0.4173988118745264
855,0.19053973929917334,0.3086685544237878,0.09247129800026829,0.30498640043165437,0.6025423015680773
1427,0.19230249114822112,0.3086757233254589,0.2104476611460883,0.37097111877311756,0.4185812200807941
2292,0.20952260912168957,0.30867861072432506,0.26713709011526665,0.28417979770756613,0.4486831121771672
1239,0.18472574068170622,0.3086798890545607,0.16323804150973217,0.3942971191605626,0.4424648393297052
1113,0.19487374244758365,0.3086861508359957,0.2234924509732396,0.3610686834995615,0.4154388655271989
832,0.17989554965448265,0.3086879985041782,0.0908920038552514,0.38096817001869876,0.5281398261260499
2423,0.20522050156255292,0.30870477200989005,0.2613814870870798,0.3114741770260647,0.42714433588685546
1289,0.18630822707560304,0.3087166600232834,0.08072429900902703,0.32777094579633553,0.5915047551946374
2194,0.2069408693734481,0.30872406386998263,0.2658708848253488,0.3020196649416274,0.4321094502330238
1538,0.2029572917000703,0.3087269053458613,0.14274889538709493,0.24867346008320856,0.6085776445296965
1899,0.1930995503814633,0.30873126620225116,0.21649377621563576,0.36923794408485994,0.41426827969950436
30,0.21185538553707867,0.3087372584781818,0.2700650858908294,0.2692509172557911,0.4606839968533795
657,0.19646923173647968,0.30873921510976327,0.23249691363097505,0.355531506957494,0.41197157941153106
2699,0.2095050054027657,0.3087444553673687,0.2703891530908951,0.2864777659570947,0.44313308095201015
1692,0.1923918658415073,0.30874535477384696,0.2133918633730993,0.37228936626766457,0.41431877035923614
1337,0.2084785562661598,0.30875048241874276,0.26951806890824004,0.2933251519950102,0.4371567790967497
48,0.204974825439543,0.3087513330885072,0.26256475318686007,0.314041985756389,0.42339326105675096
1185,0.19727679185849661,0.30875894423630734,0.2366029254942485,0.3524274269649061,0.4109696475408454
781,0.18031184406049294,0.3087619620213324,0.12699302723836334,0.402050639607792,0.47095633315384466
1862,0.19813512262560787,0.3087782666039607,0.2407702361923261,0.34899681484219286,0.410232948965481
1767,0.21023933339074033,0.3087800393298916,0.1881631778791676,0.22628209028108587,0.5855547318397465
2015,0.17932460251570073,0.3087837692652649,0.11529028242686566,0.4013847597290045,0.4833249578441298
1000,0.1849679544561423,0.3087868031562013,0.16999866241873038,0.397056453367271,0.4329448842139987
1593,0.18776224921414666,0.30878772965274,0.1887118710268185,0.3893231131342052,0.42196501583897633
443,0.18238792139239737,0.3087927049813185,0.07374416211608391,0.35148478114646325,0.5747710567374529
425,0.1788812508075585,0.30880344284266553,0.10990530186145099,0.4009992939100344,0.48909540422851466
665,0.18834163714520244,0.30880635033670334,0.08143820246970164,0.3135309096185841,0.6050308879117142
2467,0.21389424020961473,0.3088198955367439,0.22033025598856337,0.2212998677304089,0.5583698762810277
2242,0.20692356190533517,0.3088209001273716,0.1628644778889632,0.2333941122989158,0.603741409812121
1448,0.17838370057468356,0.3088246221913682,0.08822897544699095,0.3901325522868612,0.5216384722661479
1382,0.213496437181585,0.30883019773924436,0.2734884847241313,0.25965895245193643,0.4668525628239323
2905,0.21454739217967864,0.30883072229089026,0.26964642043146725,0.24948845487671523,0.4808651246918174
2623,0.2155480675491492,0.3088345894836205,0.2585020446239437,0.2348079790229864,0.5066899763530699
620,0.18026246237551166,0.3088349553594058,0.07356960096334525,0.36675098867158046,0.5596794103650743
594,0.19731737792738685,0.30883503988060634,0.11153156878636925,0.2686558013000537,0.6198126299135771
545,0.20696624053020496,0.3088397694280952,0.2705152628981234,0.30493589816453837,0.42454883893733825
1954,0.21291634984009197,0.30884083032596366,0.2752325848012736,0.26502134054255194,0.4597460746561745
2470,0.20947168900603974,0.3088418032098802,0.27476548294315933,0.28963983559936857,0.43559468145747204
2993,0.1832765884532768,0.30884732542728727,0.1600172457004588,0.4026354641512719,0.4373472901482693
153,0.2148406922450203,0.3088496806195315,0.2698252005943625,0.24748506144540808,0.48268973796022935
1091,0.2098245170599553,0.30885030637157646,0.27552889488478854,0.28759582441190934,0.43687528070330206
2192,0.1825674748963298,0.3088510064030949,0.15449674303072883,0.40408295996272664,0.44142029700654467
1389,0.21251185588905946,0.30885189585134115,0.20383333646562418,0.22029394522500445,0.5758727183093715
2490,0.21347318386027422,0.30885322490757927,0.21320616410407606,0.21959228620247884,0.5672015496934452
1769,0.17800472925773644,0.30885423802860074,0.09294221046296046,0.39602111651392535,0.5110366730231142
1936,0.21459942127068246,0.3088615358406773,0.2722495912340668,0.25084936729407303,0.4769010414718603
1551,0.21584938334271692,0.3088634114364023,0.25839327005692003,0.23255464672809753,0.5090520832149824
2721,0.1814968674509913,0.30886476906865445,0.07013882375303865,0.3555273067357752,0.5743338695111861
1126,0.1900820784222174,0.30886834545522274,0.20524092640884772,0.38356585616487626,0.41119321742627607
1461,0.19053134652717063,0.3088699444593281,0.08526740140499983,0.3002389580566807,0.6144936405383193
408,0.18093795504913135,0.3088838778569707,0.14192901886359655,0.40748815722295434,0.45058282391344906
1643,0.19983116440534554,0.3088868998161855,0.2508668353622246,0.34346084138482674,0.40567232325294866
2984,0.18718417137691792,0.308909030506308,0.18959280288995983,0.39409484290478314,0.4163123542052569
1093,0.21017373910124318,0.3089130759048174,0.18162922112323815,0.22239578206962,0.5959749968071418
2040,0.18279151434162538,0.3089164129091044,0.1593661598284052,0.40571155912144535,0.43492228105014946
1008,0.20482899999073506,0.3089183957009909,0.26813616668663537,0.31881597331734624,0.4130478599960184
1328,0.2144197143977185,0.3089217599410698,0.21879074405353766,0.21646928555817532,0.5647399703882869
885,0.17888275493174707,0.30892266366752785,0.07127203849349752,0.3752029413982145,0.5535250201082881
836,0.19068505342463513,0.30892360003371183,0.2103818743936145,0.3826331927501693,0.4069849328562162
2453,0.21469117901797788,0.30892699192332523,0.2771649074013221,0.2534659722005467,0.46936912039813117
2944,0.2127151125635997,0.3089297120822611,0.2804122377695725,0.2699348861031987,0.4496528761272288
1131,0.20313765108160553,0.3089329097716716,0.13668044288811074,0.2433177931831517,0.6200017639287376
2262,0.20641116603768064,0.3089348952561616,0.2727475909968458,0.3104431231430441,0.41680928586010996
583,0.1891633404469616,0.30893609865129856,0.20233563291671117,0.3882759805596054,0.4093883865236834
2447,0.21204375849527285,0.30893816929045487,0.19523353104576513,0.2179418634311238,0.586824605523111
1662,0.21645910214803257,0.30893956333732314,0.24933214220181518,0.22209411257643227,0.5285737452217525
1073,0.20880132388810535,0.3089423662352429,0.27788476746381685,0.29657345266653096,0.4255417798696522
2923,0.21659311394863012,0.3089435728024188,0.253972110090214,0.2242211305551216,0.5218067593546645
611,0.18489330909726193,0.30895325697747295,0.17626010754425972,0.40177584098861036,0.42196405146713
1194,0.21406161957935854,0.30896010890844355,0.21250858499391534,0.2148679700354905,0.5726234449705943
2145,0.18723707618830424,0.30897002981420146,0.19206702377444895,0.3953633508116813,0.41256962541386977
2951,0.18137488452240128,0.3089707602114077,0.15033935174478508,0.40993935060015746,0.4397212976550575
1542,0.1986350940780121,0.3089742809238619,0.24897361819237343,0.3508536228437091,0.4001727589639174
2827,0.17685358034998272,0.3089814242170173,0.08730965693219062,0.40059299485213024,0.5120973482156791
1074,0.1775819864158031,0.308983046909185,0.0729231975899564,0.38571912753728826,0.5413576748727553
2498,0.1855978829265081,0.30898547176751606,0.06885547998162422,0.32499021421691293,0.6061543058014629
1011,0.18213231771953547,0.308987726626198,0.15733604177409793,0.40912741764425054,0.4335365405816516
2851,0.21578487603090699,0.30899950289094247,0.27859912513309154,0.24650774795818783,0.4748931269087206
1599,0.19658706692782218,0.3090038785594216,0.24139214988969618,0.3606157461962228,0.397992103914081
1209,0.2152137047150509,0.3090043457057571,0.22202698583813069,0.21288289398655422,0.5650901201753151
1567,0.18492083629743938,0.30900463940779,0.17837864293555467,0.40299061638823785,0.4186307406762074
915,0.17758865908671537,0.3090063791675085,0.07044386914321636,0.38401602680315255,0.5455401040536312
1056,0.18827560959927414,0.3090100994927493,0.07419558977132228,0.30917475022703156,0.6166296600016462
2714,0.19833254073122394,0.3090101611066372,0.2488441112947943,0.3529568726773526,0.3981990160278532
166,0.21725833047938392,0.30901793852134907,0.25749601788650023,0.22175872194183188,0.5207452601716679
2259,0.21138364799287457,0.309018187353501,0.28417860158384095,0.28208500740140285,0.4337363910147562
522,0.17964746221571687,0.3090199667479056,0.1372618967188267,0.41371288759376745,0.4490252156874059
2503,0.20873402991593595,0.30902126930713364,0.2807093514541608,0.2989457298085379,0.42034491873730134
494,0.2162290496926187,0.3090217856570074,0.2782318401624456,0.24304796078424107,0.4787201990533133
1869,0.21723998402497308,0.3090265402293695,0.26738606597707804,0.22849253639436565,0.5041213976285563
935,0.20068101070570035,0.30903245439765387,0.2584713482041811,0.34238576785582553,0.39914288393999336
1535,0.17682480279430968,0.30903317504612604,0.07402713754789626,0.3919359557532813,0.5340369066988224
961,0.18059872233421284,0.30903362121358535,0.06180166110022909,0.3564629349666775,0.5817354039330934
362,0.17747952960113972,0.30903455885744247,0.06844651396321778,0.38347271748388084,0.5480807685529014
1853,0.1857468621179902,0.3090350603503769,0.18493153886734578,0.40138604689803464,0.4136824142346196
2108,0.184885252728766,0.30904190196936254,0.17949894693696775,0.40399588562793687,0.4165051674350954
1855,0.19373117964245218,0.3090458808125892,0.22964736116057693,0.3734458706972569,0.39690676814216624
2816,0.19256990495954104,0.30905097566325623,0.22412311863643236,0.378163324265226,0.3977135570983417
923,0.1970283916609025,0.3090551428383599,0.24478728975043496,0.35968777849984257,0.3955249317497225
168,0.21165589018617245,0.3090572803480695,0.28602921096694106,0.28134986663334194,0.432620922399717
267,0.19595498045846743,0.30905843973395536,0.24024208605587916,0.3644227839626201,0.3953351299815007
2054,0.1823528811815164,0.3090614724815207,0.16217867335774222,0.41076329617398105,0.4270580304682768
2280,0.20124214819339467,0.30906220477204477,0.12284738580306624,0.24780346961442593,0.6293491445825078
715,0.2059935207779175,0.3090729002010864,0.14831532883401635,0.23041444223554491,0.6212702289304387
2295,0.21753234313863654,0.30907404614438,0.25105346756692154,0.21547556370225662,0.5334709687308218
901,0.18354760443994048,0.3090889657093088,0.061587230297735045,0.3349776866006888,0.6034350831015761
1987,0.20303464809109226,0.30908948710761514,0.2682190901406162,0.3318576947381789,0.3999232151212048
1441,0.1904230323166227,0.3090899470062039,0.21418329309305897,0.3870667613409476,0.39874994556599347
2215,0.17913666624953545,0.3090923229847091,0.13627490931891056,0.4167509461217737,0.44697414455931583
271,0.19714336699512838,0.30909582703099664,0.24644897396862847,0.3599647383611115,0.39358628767026
1820,0.17647574280021638,0.30909750232437627,0.1040363416996417,0.41449163578414405,0.4814720225162142
233,0.21164142130343727,0.3091012686640199,0.28780839587316637,0.282642086098727,0.42954951802810654
1088,0.20697597071155302,0.3091027125633449,0.2797595273706525,0.31103548865421515,0.4092049839751323
1597,0.1958336103022886,0.3091060875886245,0.24108040115384669,0.36586071055049607,0.3930588882956572
2795,0.19426971438444146,0.30910720694798355,0.09087454814861197,0.2769254812362005,0.6321999706151876
2738,0.17783082271628756,0.3091096910919158,0.12367944385793002,0.41779506491798896,0.458525491224081
382,0.18544121797782237,0.30910991094548557,0.18553545049788925,0.4040011803293604,0.4104633691727504
1171,0.21771407161667583,0.3091163776376809,0.27614655500282503,0.2309085119597268,0.49294493303744813
683,0.2169992267701767,0.30911719941263166,0.2823664351393109,0.24023351300229467,0.4774000518583944
250,0.18855919122750575,0.30912556792822526,0.20495243788874762,0.39439499317096144,0.4006525689402909
1385,0.2037360639823245,0.3091261323972145,0.2715314029486707,0.32899207083325477,0.3994765262180745
353,0.18422270105712593,0.30912862562563376,0.061222833898218254,0.3298485542854001,0.6089286118163816
2320,0.21773800234100998,0.3091439156956044,0.2795153603377514,0.2329837991609119,0.48750084050133674
2400,0.21417456637144627,0.30914411420114396,0.2904857867073759,0.2660958008220678,0.4434184124705562
2676,0.19411961369000916,0.3091482379033669,0.23445329334505152,0.37384231425311515,0.39170439240183325
2110,0.20637828720406645,0.30914900264018186,0.2797471109429544,0.3153528535002389,0.4049000355568067
788,0.17802077960226173,0.309154015437045,0.128498388568197,0.41963664471084094,0.45186496672096205
2628,0.1915301138974428,0.30915731475525265,0.22198215375581404,0.38425969880591765,0.39375814743826837
546,0.21008527108642847,0.309161001527352,0.2880375250580242,0.29405743949934116,0.4179050354426345
1028,0.2128847516165647,0.3091651557016151,0.1920092904980435,0.20970329761116197,0.5982874118907945
1651,0.19421474804878536,0.3091686899733736,0.23547663254159826,0.37383681209749486,0.3906865553609069
2440,0.21077257173369002,0.3091734522162735,0.2895271768333355,0.2900774520130315,0.42039537115363296
2418,0.20999550299040223,0.3091750066509946,0.1703358069343883,0.21614804124386208,0.6135161518217496
